CpdClass1	CpdClass2	BioSim
GF-I-1	SM-I-opened	0.533
GF-I-1	SM-I-opened	0.573
GF-I-1	SM-I-opened	0.595
GF-I-1	SM-I-opened	0.692
GF-I-1	SM-I-opened	0.445
GF-I-1	SM-I-opened	0.181
GF-I-1	SM-I-opened	0.431
GF-I-1	SM-I-opened	0.515
GF-I-1	SM-I-opened	0.451
GF-I-1	SM-I-opened	0.569
GF-I-1	SM-I-opened	0.665
GF-I-1	SM-I-opened	0.62
GF-I-1	SM-I-opened	0.612
GF-I-1	SM-I-opened	0.5
GF-I-1	SM-I-opened	0.617
GF-I-1	SM-I-opened	0.659
GF-I-1	SM-I-opened	0.641
GF-I-1	SM-I-opened	0.6
GF-I-1	SM-I-opened	0.52
GF-I-1	SM-I-opened	0.466
GF-I-1	SM-I-opened	0.685
GF-I-1	SM-I-opened	0.632
GF-I-1	SM-I-opened	0.539
GF-I-1	SM-I-opened	0.395
GF-I-1	SM-I-opened	0.529
GF-I-1	SM-I-opened	0.512
GF-I-1	SM-I-opened	0.554
GF-I-1	SM-I-opened	0.646
GF-I-1	SM-I-opened	0.54
GF-I-1	SM-I-opened	0.446
GF-I-1	SM-I-opened	0.387
GF-I-1	SM-I-opened	0.352
GF-I-1	SM-I-opened	0.495
GF-I-1	SM-I-opened	0.461
GF-I-1	SM-I-opened	0.349
GF-I-1	SM-I-opened	0.215
GF-I-1	SM-I-opened	0.312
GF-I-1	SM-I-opened	0.284
GF-I-1	SM-I-opened	0.335
GF-I-1	SM-I-opened	0.408
GF-I-1	SM-I-opened	0.577
GF-I-1	SM-I-opened	0.514
GF-I-1	SM-I-opened	0.503
GF-I-1	SM-I-opened	0.463
GF-I-1	SM-I-opened	0.561
GF-I-1	SM-I-opened	0.596
GF-I-1	SM-I-opened	0.495
GF-I-1	SM-I-opened	0.281
GF-I-1	SM-I-opened	0.524
GF-I-1	SM-I-opened	0.57
GF-I-1	SM-I-opened	0.494
GF-I-1	SM-I-opened	0.604
GF-I-1	SM-I-opened	0.188
GF-I-1	SM-I-opened	0.056
GF-I-1	SM-I-opened	0.103
GF-I-1	SM-I-opened	0.156
GF-I-1	SM-I-opened	0.156
GF-I-1	SM-I-opened	0.225
GF-I-1	SM-I-opened	0.485
GF-I-1	SM-I-opened	0.248
GF-I-1	SM-I-opened	0.543
GF-I-1	SM-I-opened	0.631
GF-I-1	SM-I-opened	0.526
GF-I-1	SM-I-opened	0.63
GF-I-1	SM-I-opened	0.664
GF-I-1	SM-I-opened	0.515
GF-I-1	SM-I-opened	0.625
GF-I-1	SM-I-opened	0.602
GF-I-1	SM-I-opened	0.641
GF-I-1	SM-I-opened	0.705
GF-I-2	GF-I-2	0.944
GF-I-2	GF-I-2	0.833
GF-I-2	GF-I-2	0.822
GF-I-2	GF-I-2	0.879
GF-I-2	GF-I-2	0.751
GF-I-2	GF-I-2	0.761
GF-I-2	GF-I-2	0.596
GF-I-2	GF-I-2	0.652
GF-I-2	GF-I-2	0.429
GF-I-2	GF-I-2	0.723
GF-I-2	GF-I-2	0.944
GF-I-2	GF-I-2	0.826
GF-I-2	GF-I-2	0.845
GF-I-2	GF-I-2	0.813
GF-I-2	GF-I-2	0.784
GF-I-2	GF-I-2	0.798
GF-I-2	GF-I-2	0.514
GF-I-2	GF-I-2	0.578
GF-I-2	GF-I-2	0.435
GF-I-2	GF-I-2	0.707
GF-I-2	GF-I-2	0.833
GF-I-2	GF-I-2	0.826
GF-I-2	GF-I-2	0.796
GF-I-2	GF-I-2	0.821
GF-I-2	GF-I-2	0.768
GF-I-2	GF-I-2	0.81
GF-I-2	GF-I-2	0.706
GF-I-2	GF-I-2	0.748
GF-I-2	GF-I-2	0.628
GF-I-2	GF-I-2	0.831
GF-I-2	GF-I-2	0.822
GF-I-2	GF-I-2	0.845
GF-I-2	GF-I-2	0.796
GF-I-2	GF-I-2	0.872
GF-I-2	GF-I-2	0.763
GF-I-2	GF-I-2	0.797
GF-I-2	GF-I-2	0.537
GF-I-2	GF-I-2	0.594
GF-I-2	GF-I-2	0.483
GF-I-2	GF-I-2	0.655
GF-I-2	GF-I-2	0.879
GF-I-2	GF-I-2	0.813
GF-I-2	GF-I-2	0.821
GF-I-2	GF-I-2	0.872
GF-I-2	GF-I-2	0.648
GF-I-2	GF-I-2	0.674
GF-I-2	GF-I-2	0.687
GF-I-2	GF-I-2	0.736
GF-I-2	GF-I-2	0.416
GF-I-2	GF-I-2	0.668
GF-I-2	GF-I-2	0.751
GF-I-2	GF-I-2	0.784
GF-I-2	GF-I-2	0.768
GF-I-2	GF-I-2	0.763
GF-I-2	GF-I-2	0.648
GF-I-2	GF-I-2	0.918
GF-I-2	GF-I-2	0.437
GF-I-2	GF-I-2	0.489
GF-I-2	GF-I-2	0.412
GF-I-2	GF-I-2	0.798
GF-I-2	GF-I-2	0.761
GF-I-2	GF-I-2	0.798
GF-I-2	GF-I-2	0.81
GF-I-2	GF-I-2	0.797
GF-I-2	GF-I-2	0.674
GF-I-2	GF-I-2	0.918
GF-I-2	GF-I-2	0.533
GF-I-2	GF-I-2	0.586
GF-I-2	GF-I-2	0.571
GF-I-2	GF-I-2	0.824
GF-I-2	GF-I-2	0.596
GF-I-2	GF-I-2	0.514
GF-I-2	GF-I-2	0.706
GF-I-2	GF-I-2	0.537
GF-I-2	GF-I-2	0.687
GF-I-2	GF-I-2	0.437
GF-I-2	GF-I-2	0.533
GF-I-2	GF-I-2	0.891
GF-I-2	GF-I-2	0.593
GF-I-2	GF-I-2	0.678
GF-I-2	GF-I-2	0.652
GF-I-2	GF-I-2	0.578
GF-I-2	GF-I-2	0.748
GF-I-2	GF-I-2	0.594
GF-I-2	GF-I-2	0.736
GF-I-2	GF-I-2	0.489
GF-I-2	GF-I-2	0.586
GF-I-2	GF-I-2	0.891
GF-I-2	GF-I-2	0.623
GF-I-2	GF-I-2	0.746
GF-I-2	GF-I-2	0.429
GF-I-2	GF-I-2	0.435
GF-I-2	GF-I-2	0.628
GF-I-2	GF-I-2	0.483
GF-I-2	GF-I-2	0.416
GF-I-2	GF-I-2	0.412
GF-I-2	GF-I-2	0.571
GF-I-2	GF-I-2	0.593
GF-I-2	GF-I-2	0.623
GF-I-2	GF-I-2	0.671
GF-I-2	GF-I-2	0.723
GF-I-2	GF-I-2	0.707
GF-I-2	GF-I-2	0.831
GF-I-2	GF-I-2	0.655
GF-I-2	GF-I-2	0.668
GF-I-2	GF-I-2	0.798
GF-I-2	GF-I-2	0.824
GF-I-2	GF-I-2	0.678
GF-I-2	GF-I-2	0.746
GF-I-2	GF-I-2	0.671
GF-I-2	GF-THPI	0.512
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.67
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.425
GF-I-2	GF-THPI	0.067
GF-I-2	GF-THPI	0.532
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.626
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.367
GF-I-2	GF-THPI	0.16
GF-I-2	GF-THPI	0.628
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.7
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.521
GF-I-2	GF-THPI	0.085
GF-I-2	GF-THPI	0.713
GF-I-2	GF-THPI	0.222
GF-I-2	GF-THPI	0.078
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.677
GF-I-2	GF-THPI	0.218
GF-I-2	GF-THPI	0.533
GF-I-2	GF-THPI	0.414
GF-I-2	GF-THPI	0.539
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.734
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.53
GF-I-2	GF-THPI	0.148
GF-I-2	GF-THPI	0.611
GF-I-2	GF-THPI	0.18
GF-I-2	GF-THPI	0.042
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.48
GF-I-2	GF-THPI	0.208
GF-I-2	GF-THPI	0.346
GF-I-2	GF-THPI	0.331
GF-I-2	GF-THPI	0.732
GF-I-2	GF-THPI	0.089
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.629
GF-I-2	GF-THPI	0.135
GF-I-2	GF-THPI	0.515
GF-I-2	GF-THPI	0.268
GF-I-2	GF-THPI	0.42
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.669
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.535
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.539
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.783
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.671
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.599
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.613
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.593
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.562
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.647
GF-I-2	GF-THPI	0.0
GF-I-2	GF-THPI	0.495
GF-I-2	GF-THPI	0.0
GF-I-2	QD-C-R	0.302
GF-I-2	QD-C-R	0.328
GF-I-2	QD-C-R	0.11
GF-I-2	QD-C-R	0.134
GF-I-2	QD-C-R	0.118
GF-I-2	QD-C-R	0.274
GF-I-2	QD-C-R	0.266
GF-I-2	QD-C-R	0.01
GF-I-2	QD-C-R	0.139
GF-I-2	QD-C-R	0.19
GF-I-2	QD-C-R	0.261
GF-I-2	QD-C-R	0.322
GF-I-2	QD-C-R	0.1
GF-I-2	QD-C-R	0.127
GF-I-2	QD-C-R	0.103
GF-I-2	QD-C-R	0.262
GF-I-2	QD-C-R	0.249
GF-I-2	QD-C-R	0.026
GF-I-2	QD-C-R	0.068
GF-I-2	QD-C-R	0.172
GF-I-2	QD-C-R	0.413
GF-I-2	QD-C-R	0.483
GF-I-2	QD-C-R	0.27
GF-I-2	QD-C-R	0.336
GF-I-2	QD-C-R	0.346
GF-I-2	QD-C-R	0.364
GF-I-2	QD-C-R	0.455
GF-I-2	QD-C-R	0.22
GF-I-2	QD-C-R	0.26
GF-I-2	QD-C-R	0.411
GF-I-2	QD-C-R	0.368
GF-I-2	QD-C-R	0.479
GF-I-2	QD-C-R	0.252
GF-I-2	QD-C-R	0.332
GF-I-2	QD-C-R	0.296
GF-I-2	QD-C-R	0.381
GF-I-2	QD-C-R	0.362
GF-I-2	QD-C-R	0.221
GF-I-2	QD-C-R	0.251
GF-I-2	QD-C-R	0.362
GF-I-2	QD-C-R	0.393
GF-I-2	QD-C-R	0.418
GF-I-2	QD-C-R	0.248
GF-I-2	QD-C-R	0.218
GF-I-2	QD-C-R	0.264
GF-I-2	QD-C-R	0.374
GF-I-2	QD-C-R	0.352
GF-I-2	QD-C-R	0.104
GF-I-2	QD-C-R	0.289
GF-I-2	QD-C-R	0.315
GF-I-2	QD-C-R	0.172
GF-I-2	QD-C-R	0.321
GF-I-2	QD-C-R	0.084
GF-I-2	QD-C-R	0.209
GF-I-2	QD-C-R	0.129
GF-I-2	QD-C-R	0.167
GF-I-2	QD-C-R	0.224
GF-I-2	QD-C-R	0.09
GF-I-2	QD-C-R	0.049
GF-I-2	QD-C-R	0.225
GF-I-2	QD-C-R	0.388
GF-I-2	QD-C-R	0.513
GF-I-2	QD-C-R	0.272
GF-I-2	QD-C-R	0.414
GF-I-2	QD-C-R	0.334
GF-I-2	QD-C-R	0.359
GF-I-2	QD-C-R	0.446
GF-I-2	QD-C-R	0.29
GF-I-2	QD-C-R	0.253
GF-I-2	QD-C-R	0.417
GF-I-2	QD-C-R	0.512
GF-I-2	QD-C-R	0.484
GF-I-2	QD-C-R	0.397
GF-I-2	QD-C-R	0.391
GF-I-2	QD-C-R	0.513
GF-I-2	QD-C-R	0.432
GF-I-2	QD-C-R	0.533
GF-I-2	QD-C-R	0.308
GF-I-2	QD-C-R	0.461
GF-I-2	QD-C-R	0.5
GF-I-2	QD-C-R	0.608
GF-I-2	QD-C-R	0.599
GF-I-2	QD-C-R	0.483
GF-I-2	QD-C-R	0.478
GF-I-2	QD-C-R	0.576
GF-I-2	QD-C-R	0.573
GF-I-2	QD-C-R	0.627
GF-I-2	QD-C-R	0.386
GF-I-2	QD-C-R	0.507
GF-I-2	QD-C-R	0.594
GF-I-2	QD-C-R	0.683
GF-I-2	QD-C-R	0.722
GF-I-2	QD-C-R	0.6
GF-I-2	QD-C-R	0.728
GF-I-2	QD-C-R	0.68
GF-I-2	QD-C-R	0.612
GF-I-2	QD-C-R	0.723
GF-I-2	QD-C-R	0.71
GF-I-2	QD-C-R	0.551
GF-I-2	QD-C-R	0.659
GF-I-2	QD-C-R	0.425
GF-I-2	QD-C-R	0.495
GF-I-2	QD-C-R	0.293
GF-I-2	QD-C-R	0.389
GF-I-2	QD-C-R	0.357
GF-I-2	QD-C-R	0.382
GF-I-2	QD-C-R	0.483
GF-I-2	QD-C-R	0.3
GF-I-2	QD-C-R	0.243
GF-I-2	QD-C-R	0.413
GF-I-2	QD-C-S	0.332
GF-I-2	QD-C-S	0.268
GF-I-2	QD-C-S	0.398
GF-I-2	QD-C-S	0.243
GF-I-2	QD-C-S	0.266
GF-I-2	QD-C-S	0.34
GF-I-2	QD-C-S	0.279
GF-I-2	QD-C-S	0.369
GF-I-2	QD-C-S	0.318
GF-I-2	QD-C-S	0.231
GF-I-2	QD-C-S	0.117
GF-I-2	QD-C-S	0.239
GF-I-2	QD-C-S	0.217
GF-I-2	QD-C-S	0.309
GF-I-2	QD-C-S	0.212
GF-I-2	QD-C-S	0.256
GF-I-2	QD-C-S	0.238
GF-I-2	QD-C-S	0.259
GF-I-2	QD-C-S	0.289
GF-I-2	QD-C-S	0.206
GF-I-2	QD-C-S	0.187
GF-I-2	QD-C-S	0.046
GF-I-2	QD-C-S	0.372
GF-I-2	QD-C-S	0.431
GF-I-2	QD-C-S	0.416
GF-I-2	QD-C-S	0.436
GF-I-2	QD-C-S	0.437
GF-I-2	QD-C-S	0.409
GF-I-2	QD-C-S	0.509
GF-I-2	QD-C-S	0.413
GF-I-2	QD-C-S	0.33
GF-I-2	QD-C-S	0.402
GF-I-2	QD-C-S	0.203
GF-I-2	QD-C-S	0.38
GF-I-2	QD-C-S	0.383
GF-I-2	QD-C-S	0.39
GF-I-2	QD-C-S	0.378
GF-I-2	QD-C-S	0.423
GF-I-2	QD-C-S	0.314
GF-I-2	QD-C-S	0.424
GF-I-2	QD-C-S	0.39
GF-I-2	QD-C-S	0.326
GF-I-2	QD-C-S	0.39
GF-I-2	QD-C-S	0.156
GF-I-2	QD-C-S	0.475
GF-I-2	QD-C-S	0.404
GF-I-2	QD-C-S	0.529
GF-I-2	QD-C-S	0.402
GF-I-2	QD-C-S	0.387
GF-I-2	QD-C-S	0.471
GF-I-2	QD-C-S	0.39
GF-I-2	QD-C-S	0.494
GF-I-2	QD-C-S	0.445
GF-I-2	QD-C-S	0.348
GF-I-2	QD-C-S	0.24
GF-I-2	QD-C-S	0.178
GF-I-2	QD-C-S	0.149
GF-I-2	QD-C-S	0.162
GF-I-2	QD-C-S	0.147
GF-I-2	QD-C-S	0.223
GF-I-2	QD-C-S	0.079
GF-I-2	QD-C-S	0.223
GF-I-2	QD-C-S	0.119
GF-I-2	QD-C-S	0.121
GF-I-2	QD-C-S	0.192
GF-I-2	QD-C-S	0.0
GF-I-2	QD-C-S	0.302
GF-I-2	QD-C-S	0.399
GF-I-2	QD-C-S	0.316
GF-I-2	QD-C-S	0.373
GF-I-2	QD-C-S	0.469
GF-I-2	QD-C-S	0.213
GF-I-2	QD-C-S	0.441
GF-I-2	QD-C-S	0.317
GF-I-2	QD-C-S	0.263
GF-I-2	QD-C-S	0.408
GF-I-2	QD-C-S	0.051
GF-I-2	QD-C-S	0.611
GF-I-2	QD-C-S	0.582
GF-I-2	QD-C-S	0.613
GF-I-2	QD-C-S	0.594
GF-I-2	QD-C-S	0.576
GF-I-2	QD-C-S	0.642
GF-I-2	QD-C-S	0.573
GF-I-2	QD-C-S	0.622
GF-I-2	QD-C-S	0.605
GF-I-2	QD-C-S	0.499
GF-I-2	QD-C-S	0.42
GF-I-2	QD-C-S	0.686
GF-I-2	QD-C-S	0.618
GF-I-2	QD-C-S	0.707
GF-I-2	QD-C-S	0.623
GF-I-2	QD-C-S	0.646
GF-I-2	QD-C-S	0.616
GF-I-2	QD-C-S	0.596
GF-I-2	QD-C-S	0.688
GF-I-2	QD-C-S	0.663
GF-I-2	QD-C-S	0.545
GF-I-2	QD-C-S	0.32
GF-I-2	QD-C-S	0.366
GF-I-2	QD-C-S	0.598
GF-I-2	QD-C-S	0.423
GF-I-2	QD-C-S	0.657
GF-I-2	QD-C-S	0.623
GF-I-2	QD-C-S	0.22
GF-I-2	QD-C-S	0.679
GF-I-2	QD-C-S	0.47
GF-I-2	QD-C-S	0.387
GF-I-2	QD-C-S	0.632
GF-I-2	QD-C-S	0.113
GF-I-2	QD-C-S	0.351
GF-I-2	QD-C-S	0.35
GF-I-2	QD-C-S	0.385
GF-I-2	QD-C-S	0.369
GF-I-2	QD-C-S	0.412
GF-I-2	QD-C-S	0.236
GF-I-2	QD-C-S	0.432
GF-I-2	QD-C-S	0.345
GF-I-2	QD-C-S	0.326
GF-I-2	QD-C-S	0.356
GF-I-2	QD-C-S	0.0
GF-I-2	QD-I	0.518
GF-I-2	QD-I	0.381
GF-I-2	QD-I	0.114
GF-I-2	QD-I	0.152
GF-I-2	QD-I	0.431
GF-I-2	QD-I	0.419
GF-I-2	QD-I	0.239
GF-I-2	QD-I	0.331
GF-I-2	QD-I	0.096
GF-I-2	QD-I	0.074
GF-I-2	QD-I	0.497
GF-I-2	QD-I	0.344
GF-I-2	QD-I	0.086
GF-I-2	QD-I	0.139
GF-I-2	QD-I	0.444
GF-I-2	QD-I	0.409
GF-I-2	QD-I	0.247
GF-I-2	QD-I	0.353
GF-I-2	QD-I	0.088
GF-I-2	QD-I	0.088
GF-I-2	QD-I	0.643
GF-I-2	QD-I	0.543
GF-I-2	QD-I	0.259
GF-I-2	QD-I	0.35
GF-I-2	QD-I	0.594
GF-I-2	QD-I	0.583
GF-I-2	QD-I	0.461
GF-I-2	QD-I	0.569
GF-I-2	QD-I	0.307
GF-I-2	QD-I	0.305
GF-I-2	QD-I	0.631
GF-I-2	QD-I	0.486
GF-I-2	QD-I	0.244
GF-I-2	QD-I	0.312
GF-I-2	QD-I	0.502
GF-I-2	QD-I	0.546
GF-I-2	QD-I	0.469
GF-I-2	QD-I	0.451
GF-I-2	QD-I	0.332
GF-I-2	QD-I	0.252
GF-I-2	QD-I	0.593
GF-I-2	QD-I	0.498
GF-I-2	QD-I	0.243
GF-I-2	QD-I	0.262
GF-I-2	QD-I	0.496
GF-I-2	QD-I	0.549
GF-I-2	QD-I	0.324
GF-I-2	QD-I	0.395
GF-I-2	QD-I	0.2
GF-I-2	QD-I	0.1
GF-I-2	QD-I	0.477
GF-I-2	QD-I	0.349
GF-I-2	QD-I	0.056
GF-I-2	QD-I	0.121
GF-I-2	QD-I	0.417
GF-I-2	QD-I	0.396
GF-I-2	QD-I	0.33
GF-I-2	QD-I	0.389
GF-I-2	QD-I	0.203
GF-I-2	QD-I	0.229
GF-I-2	QD-I	0.646
GF-I-2	QD-I	0.534
GF-I-2	QD-I	0.248
GF-I-2	QD-I	0.337
GF-I-2	QD-I	0.577
GF-I-2	QD-I	0.552
GF-I-2	QD-I	0.509
GF-I-2	QD-I	0.538
GF-I-2	QD-I	0.373
GF-I-2	QD-I	0.402
GF-I-2	QD-I	0.583
GF-I-2	QD-I	0.599
GF-I-2	QD-I	0.41
GF-I-2	QD-I	0.413
GF-I-2	QD-I	0.498
GF-I-2	QD-I	0.544
GF-I-2	QD-I	0.428
GF-I-2	QD-I	0.494
GF-I-2	QD-I	0.341
GF-I-2	QD-I	0.334
GF-I-2	QD-I	0.734
GF-I-2	QD-I	0.684
GF-I-2	QD-I	0.472
GF-I-2	QD-I	0.495
GF-I-2	QD-I	0.648
GF-I-2	QD-I	0.697
GF-I-2	QD-I	0.49
GF-I-2	QD-I	0.588
GF-I-2	QD-I	0.405
GF-I-2	QD-I	0.412
GF-I-2	QD-I	0.718
GF-I-2	QD-I	0.662
GF-I-2	QD-I	0.588
GF-I-2	QD-I	0.704
GF-I-2	QD-I	0.674
GF-I-2	QD-I	0.633
GF-I-2	QD-I	0.756
GF-I-2	QD-I	0.761
GF-I-2	QD-I	0.683
GF-I-2	QD-I	0.759
GF-I-2	QD-I	0.651
GF-I-2	QD-I	0.564
GF-I-2	QD-I	0.261
GF-I-2	QD-I	0.329
GF-I-2	QD-I	0.593
GF-I-2	QD-I	0.545
GF-I-2	QD-I	0.454
GF-I-2	QD-I	0.572
GF-I-2	QD-I	0.318
GF-I-2	QD-I	0.409
GF-I-2	QN-C-R	0.393
GF-I-2	QN-C-R	0.383
GF-I-2	QN-C-R	0.267
GF-I-2	QN-C-R	0.444
GF-I-2	QN-C-R	0.502
GF-I-2	QN-C-R	0.207
GF-I-2	QN-C-R	0.474
GF-I-2	QN-C-R	0.112
GF-I-2	QN-C-R	0.412
GF-I-2	QN-C-R	0.35
GF-I-2	QN-C-R	0.403
GF-I-2	QN-C-R	0.329
GF-I-2	QN-C-R	0.0
GF-I-2	QN-C-R	0.368
GF-I-2	QN-C-R	0.0
GF-I-2	QN-C-R	0.374
GF-I-2	QN-C-R	0.295
GF-I-2	QN-C-R	0.206
GF-I-2	QN-C-R	0.359
GF-I-2	QN-C-R	0.441
GF-I-2	QN-C-R	0.169
GF-I-2	QN-C-R	0.403
GF-I-2	QN-C-R	0.053
GF-I-2	QN-C-R	0.329
GF-I-2	QN-C-R	0.267
GF-I-2	QN-C-R	0.331
GF-I-2	QN-C-R	0.275
GF-I-2	QN-C-R	0.0
GF-I-2	QN-C-R	0.306
GF-I-2	QN-C-R	0.0
GF-I-2	QN-C-R	0.565
GF-I-2	QN-C-R	0.484
GF-I-2	QN-C-R	0.416
GF-I-2	QN-C-R	0.544
GF-I-2	QN-C-R	0.627
GF-I-2	QN-C-R	0.334
GF-I-2	QN-C-R	0.586
GF-I-2	QN-C-R	0.266
GF-I-2	QN-C-R	0.534
GF-I-2	QN-C-R	0.486
GF-I-2	QN-C-R	0.54
GF-I-2	QN-C-R	0.473
GF-I-2	QN-C-R	0.196
GF-I-2	QN-C-R	0.467
GF-I-2	QN-C-R	0.093
GF-I-2	QN-C-R	0.526
GF-I-2	QN-C-R	0.4
GF-I-2	QN-C-R	0.406
GF-I-2	QN-C-R	0.439
GF-I-2	QN-C-R	0.533
GF-I-2	QN-C-R	0.332
GF-I-2	QN-C-R	0.518
GF-I-2	QN-C-R	0.248
GF-I-2	QN-C-R	0.46
GF-I-2	QN-C-R	0.387
GF-I-2	QN-C-R	0.416
GF-I-2	QN-C-R	0.423
GF-I-2	QN-C-R	0.148
GF-I-2	QN-C-R	0.415
GF-I-2	QN-C-R	0.134
GF-I-2	QN-C-R	0.464
GF-I-2	QN-C-R	0.52
GF-I-2	QN-C-R	0.439
GF-I-2	QN-C-R	0.547
GF-I-2	QN-C-R	0.587
GF-I-2	QN-C-R	0.324
GF-I-2	QN-C-R	0.589
GF-I-2	QN-C-R	0.264
GF-I-2	QN-C-R	0.524
GF-I-2	QN-C-R	0.463
GF-I-2	QN-C-R	0.489
GF-I-2	QN-C-R	0.43
GF-I-2	QN-C-R	0.032
GF-I-2	QN-C-R	0.437
GF-I-2	QN-C-R	0.0
GF-I-2	QN-C-R	0.34
GF-I-2	QN-C-R	0.203
GF-I-2	QN-C-R	0.214
GF-I-2	QN-C-R	0.286
GF-I-2	QN-C-R	0.377
GF-I-2	QN-C-R	0.154
GF-I-2	QN-C-R	0.329
GF-I-2	QN-C-R	0.067
GF-I-2	QN-C-R	0.263
GF-I-2	QN-C-R	0.225
GF-I-2	QN-C-R	0.27
GF-I-2	QN-C-R	0.265
GF-I-2	QN-C-R	0.064
GF-I-2	QN-C-R	0.254
GF-I-2	QN-C-R	0.003
GF-I-2	QN-C-R	0.538
GF-I-2	QN-C-R	0.352
GF-I-2	QN-C-R	0.389
GF-I-2	QN-C-R	0.447
GF-I-2	QN-C-R	0.553
GF-I-2	QN-C-R	0.354
GF-I-2	QN-C-R	0.488
GF-I-2	QN-C-R	0.27
GF-I-2	QN-C-R	0.45
GF-I-2	QN-C-R	0.412
GF-I-2	QN-C-R	0.442
GF-I-2	QN-C-R	0.436
GF-I-2	QN-C-R	0.257
GF-I-2	QN-C-R	0.452
GF-I-2	QN-C-R	0.187
GF-I-2	QN-C-R	0.577
GF-I-2	QN-C-R	0.764
GF-I-2	QN-C-R	0.571
GF-I-2	QN-C-R	0.831
GF-I-2	QN-C-R	0.652
GF-I-2	QN-C-R	0.424
GF-I-2	QN-C-R	0.763
GF-I-2	QN-C-R	0.489
GF-I-2	QN-C-R	0.782
GF-I-2	QN-C-R	0.803
GF-I-2	QN-C-R	0.792
GF-I-2	QN-C-R	0.714
GF-I-2	QN-C-R	0.289
GF-I-2	QN-C-R	0.606
GF-I-2	QN-C-R	0.228
GF-I-2	QN-C-R	0.665
GF-I-2	QN-C-R	0.846
GF-I-2	QN-C-R	0.67
GF-I-2	QN-C-R	0.876
GF-I-2	QN-C-R	0.751
GF-I-2	QN-C-R	0.55
GF-I-2	QN-C-R	0.872
GF-I-2	QN-C-R	0.512
GF-I-2	QN-C-R	0.842
GF-I-2	QN-C-R	0.836
GF-I-2	QN-C-R	0.873
GF-I-2	QN-C-R	0.798
GF-I-2	QN-C-R	0.293
GF-I-2	QN-C-R	0.679
GF-I-2	QN-C-R	0.224
GF-I-2	QN-C-R	0.856
GF-I-2	QN-C-R	0.477
GF-I-2	QN-C-R	0.55
GF-I-2	QN-C-R	0.542
GF-I-2	QN-C-R	0.718
GF-I-2	QN-C-R	0.62
GF-I-2	QN-C-R	0.586
GF-I-2	QN-C-R	0.479
GF-I-2	QN-C-R	0.674
GF-I-2	QN-C-R	0.632
GF-I-2	QN-C-R	0.658
GF-I-2	QN-C-R	0.661
GF-I-2	QN-C-R	0.677
GF-I-2	QN-C-R	0.65
GF-I-2	QN-C-R	0.522
GF-I-2	QN-C-R	0.55
GF-I-2	QN-C-R	0.472
GF-I-2	QN-C-R	0.404
GF-I-2	QN-C-R	0.568
GF-I-2	QN-C-R	0.614
GF-I-2	QN-C-R	0.368
GF-I-2	QN-C-R	0.567
GF-I-2	QN-C-R	0.268
GF-I-2	QN-C-R	0.545
GF-I-2	QN-C-R	0.537
GF-I-2	QN-C-R	0.582
GF-I-2	QN-C-R	0.528
GF-I-2	QN-C-R	0.234
GF-I-2	QN-C-R	0.492
GF-I-2	QN-C-R	0.126
GF-I-2	QN-C-S	0.493
GF-I-2	QN-C-S	0.138
GF-I-2	QN-C-S	0.328
GF-I-2	QN-C-S	0.437
GF-I-2	QN-C-S	0.153
GF-I-2	QN-C-S	0.355
GF-I-2	QN-C-S	0.449
GF-I-2	QN-C-S	0.108
GF-I-2	QN-C-S	0.256
GF-I-2	QN-C-S	0.455
GF-I-2	QN-C-S	0.196
